year,name,state,total_mwh,total_cust,no,type,saidi_nomed,saifi_nomed,caidi_nomed,circuits,voltage,nerc,gen_mwh,purchase_mwh,ba,pv_mwh,wind_mwh,nm_mwh,ee_mwh,dem_res_customers,dem_res_mwh,pv_pct,wind_pct,nm_pct,ee_pct,dem_res_pct,dem_res_cust_pct,circuit_pct
2019.0,City of Bay City - (MI),MI,306720.0,20243.0,1366.0,Municipal,99.986,0.822,121.63747,33.0,0.0,RFC,1725.0,320607.0,0,0.0,0.0,0.0,2698.0,0.0,0.0,0.0,0.0,0.0,0.8796296296296297,0.0,0.0,0.0
2019.0,Town of Bedford - (VA),VA,205962.0,6694.0,1456.0,Municipal,121.24,.,.,23.0,0.0,RFC,14536.0,206761.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Town of Belmont - (MA),MA,121377.0,11685.0,1523.0,Municipal,127.16,0.73,174.19178,30.0,15.0,NPCC,0.0,127977.0,ISNE,1253.27,0.0,1253.27,0.0,0.0,0.0,1.0325432330672202,0.0,1.0325432330672202,0.0,0.0,0.0,50.0
2019.0,"Beltrami Electric Coop, Inc",MN,373623.0,21213.0,1529.0,Cooperative,77.694,0.909,85.471947,75.0,0.0,MRO,0.0,513068.0,MISO,175.0,0.0,175.0,3406.0,7608.0,1308.995,0.04683865821964922,0.0,0.04683865821964922,0.9116141136921443,0.35035182523559844,35.86479988686183,0.0
2019.0,PUD No 1 of Benton County,WA,1766171.0,54581.0,1579.0,Political Subdivision,27.5,0.21,130.95238,141.0,0.0,WECC,0.0,2281679.0,BPAT,2501.0,8.698,2509.698,8640.0,0.0,0.0,0.14160576750495846,0.0004924777951851774,0.14209824530014364,0.48919385495515444,0.0,0.0,0.0
2019.0,Berkeley Electric Coop Inc,SC,3290736.0,104044.0,1613.0,Cooperative,160.4,1.48,108.37838,193.0,193.0,SERC,0.0,3359797.0,SC,0.0,0.0,0.0,592.8,18746.0,0.0,0.0,0.0,0.0,0.01801420715608909,0.0,18.017377263465455,100.0
2019.0,Town of Berlin - (MD),MD,46311.0,2590.0,1615.0,Municipal,128.04,2.09,61.263158,3.0,3.0,RFC,51.0,48933.0,PJM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019.0,Big Sandy Rural Elec Coop Corp,KY,215043.0,12759.0,1708.0,Cooperative,452.27,3.66,123.57104,36.0,0.0,RFC,0.0,227583.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,"Black Hills Electric Coop, Inc",SD,153893.0,10265.0,1769.0,Cooperative,68.68,0.45,152.62222,39.0,0.0,WECC,0.0,166233.0,SWPP,81.303,0.822,82.125,0.0,505.0,4.9,0.052830863002215823,0.000534137355175349,0.053365000357391175,0.0,0.003184030462724101,4.919629810034096,0.0
2019.0,Black River Electric Coop - (MO),MO,471953.0,24382.0,1775.0,Cooperative,375.47,.,.,62.0,0.0,SERC,0.0,496058.0,AECI,0.0,1.94,1.94,0.0,0.0,0.0,0.0,0.00041105788076355057,0.00041105788076355057,0.0,0.0,0.0,0.0
2019.0,City of Blooming Prairie - (MN),MN,25999.0,1014.0,1871.0,Municipal,137.77,1.02,135.06863,6.0,3.0,MRO,0.0,26665.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2019.0,Blue Grass Energy Coop Corp,KY,1340847.0,58968.0,1886.0,Cooperative,130.193,1.139,114.30465,136.0,0.0,RFC,0.0,1398957.0,PJM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Blue Ridge Elec Member Corp - (NC),NC,1100595.0,76823.0,1889.0,Cooperative,71.38,0.97,73.587629,104.0,62.0,SERC,0.0,1379444.0,DUK,1177.312,0.0,1177.312,99.2,20605.0,1.91,0.10697050231920006,0.0,0.10697050231920006,0.009013306438789928,0.00017354249292428185,26.82139463441938,59.61538461538461
2019.0,Blue Ridge Electric Coop Inc - (SC),SC,1089406.0,66733.0,1890.0,Cooperative,133.72,.,.,148.0,0.0,SERC,0.0,1141592.0,DUK,16.361,0.0,16.361,0.0,0.0,0.0,0.0015018276014635498,0.0,0.0015018276014635498,0.0,0.0,0.0,0.0
2019.0,"Bluebonnet Electric Coop, Inc",TX,2325557.0,101157.0,1892.0,Cooperative,102.569,1.119,91.661305,224.0,173.0,TRE,0.0,2480040.0,ERCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.23214285714286
2019.0,Bolivar Energy Authority,TN,222219.0,11084.0,1936.0,Municipal,51.37,0.5,102.74,22.0,22.0,SERC,0.0,237098.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019.0,Boone Electric Coop,MO,571186.0,32869.0,2001.0,Cooperative,52.25,0.66,79.166667,63.0,61.0,SERC,0.0,595213.0,AECI,478.865,0.0,478.865,0.0,0.0,0.0,0.08383696379112934,0.0,0.08383696379112934,0.0,0.0,0.0,96.82539682539682
2019.0,City of Bowling Green - (OH),OH,525820.0,14695.0,2054.0,Municipal,3.176,0.039,81.435897,32.0,15.0,RFC,0.0,543672.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.875
2019.0,City of Bowling Green - (KY),KY,896186.0,30897.0,2056.0,Municipal,52.707,0.974,54.113963,49.0,49.0,SERC,0.0,922008.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019.0,Bozrah Light & Power Company,CT,212269.0,2781.0,2089.0,Municipal,176.11,1.69,104.2071,4.0,0.0,NPCC,0.0,215742.0,0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.06642514922103557,0.0,0.0,0.0
2019.0,Town of Braintree - (MA),MA,334033.0,16720.0,2144.0,Municipal,11.55,0.19,60.789474,23.0,23.0,NPCC,14932.0,344191.0,ISNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019.0,City of Bristol - (TN),TN,880581.0,33732.0,2247.0,Municipal,56.976,0.94,60.612766,64.0,52.0,SERC,0.0,919693.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.25
2019.0,Bristol Virginia Utilities,VA,455125.0,16345.0,2248.0,Municipal,15.895,0.486,32.705761,36.0,0.0,SERC,0.0,473707.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Brownsville Public Utilities Board,TX,1268887.0,50413.0,2409.0,Municipal,14.262,0.128,111.42188,57.0,5.0,TRE,1336881.0,488815.0,ERCO,0.26,0.0,0.26,0.0,0.0,0.0,2.0490398278176073e-05,0.0,2.0490398278176073e-05,0.0,0.0,0.0,8.771929824561402
2019.0,City of Bryan - (OH),OH,176440.0,5822.0,2439.0,Municipal,39.8,0.64,62.1875,13.0,0.0,RFC,15873.0,180829.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,"Buckeye Rural Elec Coop, Inc",OH,245186.0,18533.0,2502.0,Cooperative,494.49,2.18,226.83028,52.0,0.0,RFC,0.0,256552.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,"Butler Rural El Coop Assn, Inc - (KS)",KS,133183.0,7575.0,2641.0,Cooperative,102,1.49,68.456376,35.0,14.0,SPP,0.0,142114.0,SWPP,0.0,0.0,0.0,0.0,7575.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0
2019.0,Butler Rural Electric Coop Inc - (OH),OH,215489.0,11456.0,2651.0,Cooperative,110.38,1.33,82.992481,49.0,0.0,RFC,0.0,226390.0,PJM,194.975,0.029,195.004,0.0,0.0,0.0,0.09048025653281606,1.3457763505329738e-05,0.09049371429632139,0.0,0.0,0.0,0.0
2019.0,City of Calhoun - (GA),GA,374782.0,5475.0,2812.0,Municipal,33.288,0.795,41.871698,22.0,17.0,SERC,0.0,385312.0,SOCO,24.598,0.0,24.598,0.0,0.0,0.0,0.006563282121339872,0.0,0.006563282121339872,0.0,0.0,0.0,77.27272727272727
2019.0,"Canadian Valley Elec Coop, Inc",OK,781535.0,25135.0,2911.0,Cooperative,174.2,1.194,145.89615,74.0,74.0,SPP,0.0,822489.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019.0,Cape Hatteras Elec Member Corp,NC,131659.0,7770.0,2982.0,Cooperative,249.99,3.47,72.043228,14.0,14.0,SERC,0.0,136366.0,PJM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2019.0,"Carbon Power & Light, Inc",WY,110450.0,6330.0,2998.0,Cooperative,291.6,1.98,147.27273,35.0,0.0,WECC,0.0,120095.0,WACM,35.25,1.19,36.44,0.0,0.0,0.0,0.031914893617021274,0.0010774105930285195,0.03299230421004979,0.0,0.0,0.0,0.0
2019.0,Duke Energy Progress - (NC),NC,37893975.0,1431264.0,3046.0,Investor Owned,149,1.29,115.50388,1049.0,1049.0,SERC,60548978.0,9989520.0,CPLE,0.0,0.0,0.0,442347.23,12093.0,0.0,0.0,0.0,0.0,1.1673286584476819,0.0,0.8449174994969482,100.0
2019.0,Carroll Electric Member Corp - (GA),GA,1099710.0,51760.0,3081.0,Cooperative,114.08,1.35,84.503704,89.0,81.0,SERC,0.0,1140918.0,SOCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.01123595505618
2019.0,Carroll Electric Coop Corp - (AR),AR,1904785.0,90670.0,3093.0,Cooperative,93.98,1.23,76.406504,164.0,0.0,SPP,0.0,2176374.0,SWPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,City of Carthage - (MO),MO,291898.0,7771.0,3113.0,Municipal,22.555,0.667,33.815592,17.0,16.0,SPP,971.0,303419.0,SPA,87.751,0.0,87.751,0.0,0.0,0.0,0.030062213512939456,0.0,0.030062213512939456,0.0,0.0,0.0,94.11764705882352
2019.0,Central Alabama Electric Coop,AL,701306.0,43783.0,3222.0,Cooperative,152.8,.,.,76.0,76.0,SERC,0.0,740911.0,AEC,28.762,0.0,28.762,0.0,3477.0,1.1,0.004101205465232009,0.0,0.004101205465232009,0.0,0.00015685021944771615,7.941438457848937,100.0
2019.0,"Central Florida Elec Coop, Inc",FL,502468.0,33942.0,3245.0,Cooperative,182.75,.,.,54.0,21.0,FRCC,0.0,525018.0,SEC,311.932,0.0,594.632,69.0,0.0,0.0,0.06207997325202799,0.0,0.11834226259184663,0.013732217773072116,0.0,0.0,38.88888888888889
